"id","date","time","lat","lng","location.id","number.of.individuals","has.photo","Finding.place.crayfish","Description.crayfish","Description.finding.place.crayfish","Code.sample.location","I.replaced.the.bait","soort"
329259236,"2024-09-24","11:00:00",50.740105,4.027036,27801,0,"False","","","","","Nee","crayfish indet"
329259327,"2024-09-25","11:30:00",50.740105,4.027036,27801,0,"False","","","","","Nee","crayfish indet"
329259340,"2024-09-26","10:30:00",50.740105,4.027036,27801,0,"False","","","","","Nee","crayfish indet"
329259372,"2024-09-27","13:30:00",50.740105,4.027036,27801,0,"False","","","","","Nee","crayfish indet"
329349951,"2024-09-29","",51.030237,4.107192,192699,1,"False","","","","","","crayfish indet"
329350093,"2024-09-29","10:00:00",51.030205,4.107192,192699,0,"False","","","","","","crayfish indet"
329375346,"2024-09-29","11:00:00",51.357145,5.007942,23316,0,"False","","","","","","crayfish indet"
329553642,"2024-09-29","10:30:00",51.214356,2.945869,27225,0,"False","","","Heel lage waterstand (ong 0,5m lager); 2 fuiken niet meer volledig onder water maar inzwemgaten wel onder; derde fuik gevonden; bijvangst vis 15cm en 3 garnalenn","","","crayfish indet"
330147849,"2024-10-03","",51.03565,3.849282,28800,0,"False","","","V_9270_4","","Ja","crayfish indet"
330433675,"2024-09-18","17:30:00",50.826159,3.835205,27519,0,"False","","","","","","crayfish indet"
330838276,"2024-10-10","09:52:00",51.035429,3.667969,27411,0,"False","Stromend water","","oevers van de Leie in Afsnee","","Ja","crayfish indet"
330838443,"2024-10-12","10:46:00",51.035888,3.667293,27411,0,"False","Stromend water","oevers van de Leie in Afsnee","","","Nee","crayfish indet"
330916517,"2024-09-10","12:30:00",51.15781,4.406678,109653,0,"False","Running water","","Kleine Struisbeek: smalle beek, helder water, waterplanten, lage waterstand","","Yes","crayfish indet"
330916607,"2024-09-11","16:00:00",51.157838,4.406711,109653,0,"False","Running water","","Kleine Struisbeek: smalle beek, helder water, waterplanten, lage waterstand","","Yes","crayfish indet"
330916698,"2024-09-12","16:10:00",51.157822,4.406695,109653,0,"False","Running water","","Kleine Struisbeek: smalle beek, helder water, waterplanten, lage waterstand","","Yes","crayfish indet"
330916768,"2024-09-13","16:00:00",51.157848,4.406725,109653,0,"False","Running water","","Kleine Struisbeek: smalle beek, helder water, waterplanten, lage waterstand","","Yes","crayfish indet"
330991252,"2024-08-15","18:30:00",51.318704,4.976481,28317,0,"False","Stromend water","","rivier de Aa in Oud-TUrnhout - lage waterstand","","Ja","crayfish indet"
331025654,"2024-10-16","",51.060521,4.514329,191308,0,"False","","","fort van katelijne - vrij helder water - 3 vallen geen vangst","","Ja","crayfish indet"
333180904,"2024-10-18","",51.0198,4.459934,29083,1,"False","Stilstaand water","","","","Nee","crayfish indet"
348834064,"2025-05-03","",51.025798,3.047354,252643,0,"False","","Geen kreeften gevangen.","Spanjaardbeek: 2 fuiken net stroomopwaarts de stuw onder de brug, 1 fuik aan de monding van de Grijsperrebeek.","","","crayfish indet"
351081723,"2025-05-14","09:15:00",50.947027,2.716347,27310,0,"False","","","","","","crayfish indet"
351082472,"2025-05-15","09:00:00",50.947467,2.716392,31227,0,"True","","","","","","crayfish indet"
351082909,"2025-05-16","10:30:00",50.947505,2.716455,31227,0,"False","","","","","","crayfish indet"
351083098,"2025-05-17","09:30:00",50.94768,2.716691,31227,0,"False","","","","","","crayfish indet"
351638259,"2025-05-17","16:55:00",50.775762,4.899894,31149,0,"False","","","","","","crayfish indet"
351638462,"2025-05-18","18:50:00",50.775771,4.899889,31149,0,"False","","","","","","crayfish indet"
355016392,"2025-06-04","20:30:00",51.04854,4.451466,29076,0,"False","","","","","","crayfish indet"
357736496,"2025-06-17","15:00:00",50.946748,2.682724,31227,0,"False","","","","","","crayfish indet"
357737117,"2025-06-18","15:59:00",50.945707,2.679548,31227,0,"False","","","","","","crayfish indet"
357737993,"2025-06-19","16:03:00",50.945761,2.679548,31227,0,"False","","","","","","crayfish indet"
357738385,"2025-06-20","14:30:00",50.945909,2.680278,31227,0,"False","","","","","","crayfish indet"
358027997,"2025-06-19","",51.022473,2.617448,27291,0,"False","","nulwaarneming","Bergenvaart - waterstand relatief laag ten opzichte van andere jaren - vorig jaar bergenvaart dood wegens lozing","","","crayfish indet"
360339703,"2025-07-02","11:30:00",50.870483,4.982831,31075,0,"False","","","","","","crayfish indet"
361335249,"2025-05-11","08:48:00",50.880478,2.610304,35172,0,"False","","","","","","crayfish indet"
361517674,"2025-05-16","08:48:00",50.911416,2.607515,35172,0,"False","","","","","","crayfish indet"
361517886,"2025-05-17","08:48:00",50.911194,2.607665,35172,0,"False","","","","","","crayfish indet"
361518000,"2025-05-18","08:48:00",50.911303,2.607579,35172,0,"False","","","","","","crayfish indet"
361518063,"2025-05-19","08:48:00",50.911443,2.607429,35172,0,"False","","","","","","crayfish indet"
361518147,"2025-05-20","08:48:00",50.911636,2.607375,35172,0,"False","","","","","","crayfish indet"
365103620,"2025-07-16","20:15:00",51.24906,3.702144,30102,0,"False","","","","","","crayfish indet"
365498282,"2025-07-04","11:00:00",51.125624,5.812008,28686,0,"False","","","","","","crayfish indet"
365670044,"2025-07-29","09:30:00",50.853559,3.092002,252663,0,"False","","","","","","crayfish indet"
365848049,"2025-07-30","09:30:00",50.853505,3.091916,252663,0,"False","","","","","","crayfish indet"
366333669,"2025-07-29","09:30:00",50.853478,3.092002,252663,0,"False","","","","","","crayfish indet"
366334913,"2025-07-31","09:30:00",50.853465,3.091841,252663,0,"False","","","","","","crayfish indet"
366335044,"2025-08-01","09:30:00",50.853492,3.092077,252663,0,"False","","","","","","crayfish indet"
330152168,"2024-09-26","08:05:00",50.997736,5.271463,94489,6,"True","Stilstaand water","wijnrode vlekken op de staartdelen","Beboste Vijverrand","","Nee","faxonius limosus"
330156556,"2024-09-26","08:05:00",50.997736,5.271463,94489,6,"True","Stilstaand water","wijnrode vlekken op de staartdelen","Beboste Vijverrand","","Nee","faxonius limosus"
330419663,"2024-08-15","13:05:00",51.198607,4.900079,27153,0,"False","Stromend water","","","","Ja","faxonius limosus"
330991202,"2024-07-26","09:30:00",51.327657,4.915951,23306,4,"True","Stilstaand water","","kanaal Dessel-Schoten","","Nee","faxonius limosus"
322989843,"2024-08-06","09:00:00",51.261275,3.577298,29970,0,"False","","","","","Nee","procambarus clarkii"
329250850,"2024-09-27","18:27:00",51.332133,3.298334,31773,1,"True","Stromend water","ong 4 cm totale lengte","","","","procambarus clarkii"
331819859,"2024-10-20","14:38:00",51.266945,3.297791,31607,1,"True","Stilstaand water","","ter hoogte van de siphon (pompgemaal) aan de damse vaart","","","procambarus clarkii"
335904303,"2024-10-01","14:36:00",51.202234,3.097939,31345,13,"True","Stromend water","Rode Amerikaanse rivierkreeft","Oeverbegroeiiing met lisdodde, voor de rest open beek","","Nee","procambarus clarkii"
363985622,"2025-07-20","10:17:00",51.016224,2.581934,27291,5,"True","","rode amerikaanse rivierkreeft","beetje stroming vandaag (door regen?), dus het water staat niet echt stil; relatief veel vegetatie in vaartje","","","procambarus clarkii"
317941960,"2024-07-08","10:00:00",51.164695,5.739369,94494,0,"False","","","","1. I_3640_4: Uffelsebeek (51.16451, 5.73997)","Ja","crayfish indet"
318180909,"2024-07-09","10:00:00",51.164447,5.740024,94494,0,"False","","","","1. I_3640_4: Uffelsebeek (51.16451, 5.73997)","Ja","crayfish indet"
318304262,"2024-07-10","09:00:00",51.16452,5.740048,94494,0,"False","","","","1. I_3640_4: Uffelsebeek (51.16451, 5.73997)","Ja","crayfish indet"
328096601,"2024-09-15","12:22:00",51.265453,3.158371,31279,4,"True","Stilstaand water","aktief","veel riet","1. I_8377_3: Kruisilader (51.26994, 3.1536)","Ja","procambarus clarkii"
327904170,"2024-08-27","15:20:00",51.252042,4.479984,28288,0,"False","","","","1.I_2940_1","Ja","crayfish indet"
327904442,"2024-08-28","15:46:00",51.341237,4.350084,191336,0,"False","","","","1.I_2940_1","Ja","crayfish indet"
327904727,"2024-08-29","16:51:00",51.341221,4.347595,191336,1,"False","","","","1.I_2940_1","Ja","crayfish indet"
327904981,"2024-07-29","16:51:00",51.341285,4.348646,191336,0,"False","","","","1.I_2940_1","Ja","crayfish indet"
327905410,"2024-08-30","16:51:00",51.341141,4.348002,191336,0,"False","","","","1.I_2940_1","","crayfish indet"
327901338,"2024-08-19","16:01:00",50.876687,4.404282,23165,0,"True","","","","2.I_2180_1","Ja","crayfish indet"
327902090,"2024-08-20","15:35:00",51.301514,4.372936,29261,0,"False","","","","2.I_2180_1","Ja","crayfish indet"
327902445,"2024-08-21","19:34:00",51.301407,4.372679,29261,0,"False","","","","2.I_2180_1","Ja","crayfish indet"
327903180,"2024-08-22","17:15:00",51.299561,4.37812,29261,0,"True","","","","2.I_2180_1","","crayfish indet"
324949776,"2024-08-19","07:00:00",51.225937,4.857352,29376,0,"False","","","","2275 1,2,3 Poederlee, Groesaard","Nee","crayfish indet"
325131408,"2024-08-20","07:00:00",51.225749,4.857609,29376,0,"False","Stromend water","","","2275 1,2,3 Poederlee, Groesaard","Nee","crayfish indet"
325320907,"2024-08-21","",51.225802,4.857738,29376,0,"False","Stromend water","","","2275 1,2,3 Poederlee, Groesaard","Ja","crayfish indet"
325417592,"2024-08-22","07:00:00",51.225797,4.857888,29376,0,"False","Stromend water","","","2275 1,2,3 Poederlee, Groesaard","Nee","crayfish indet"
326179106,"2024-08-29","07:00:00",51.243352,4.872941,27149,0,"False","","","","2460 01","","crayfish indet"
325971636,"2024-08-27","07:00:00",51.243325,4.872984,27149,0,"False","","","","2460 02","Nee","crayfish indet"
325971782,"2024-08-27","07:00:00",51.24343,4.872887,27149,0,"False","","","","2460 03","Nee","crayfish indet"
325790113,"2024-08-26","09:03:00",51.243301,4.872823,27149,0,"True","Stromend water","3 zonnebaarzen","","2460 1","Nee","crayfish indet"
325932378,"2024-08-27","07:00:00",49.814859,5.350685,704503,0,"False","Stromend water","","","2460 1","Ja","crayfish indet"
325790389,"2024-08-26","09:00:00",51.243456,4.873016,27149,0,"False","","","","2460 2","Nee","crayfish indet"
326179203,"2024-08-29","",51.243209,4.872737,27149,0,"False","","","","2460 2","","crayfish indet"
325790613,"2024-08-26","09:00:00",51.243249,4.872788,27149,0,"True","Stromend water","1 paling","","2460 3","Nee","crayfish indet"
326179298,"2024-08-29","07:00:00",51.243585,4.873338,27149,0,"False","","","","2460 3","","crayfish indet"
330990310,"2024-09-21","11:00:00",51.309219,4.945993,142922,2,"True","Stilstaand water","","vijver stadspark Turnhout","3. I_2300_4","Ja","faxonius limosus"
333649347,"2024-10-31","14:00:00",50.784288,5.019284,27785,0,"True","Stromend water","","","50.78432, 5.02317","Ja","crayfish indet"
333649537,"2024-10-31","12:00:00",50.785075,5.019233,27785,0,"True","","","","50.78432, 5.02317","Ja","crayfish indet"
333649594,"2024-10-31","16:07:00",50.785058,5.019147,27785,0,"True","","","","50.78432, 5.02317","Ja","crayfish indet"
333649646,"2024-11-02","10:00:00",50.784982,5.01919,27787,0,"False","","","","50.78432, 5.02317","Ja","crayfish indet"
333649700,"2024-11-03","15:07:00",50.785042,5.019276,27787,0,"True","","","","50.78432, 5.02317","","crayfish indet"
321439007,"2024-07-26","07:37:00",50.830684,4.544091,30931,0,"False","Stagnant water","","Vossemvijver","50°49'51.8""N 4°32'40.4""E","Yes","crayfish indet"
321440285,"2024-07-26","07:37:00",50.830605,4.544477,30931,0,"False","Stagnant water","","Vossemvijver","50°49'51.8""N 4°32'40.4""E","Yes","crayfish indet"
321441429,"2024-07-27","07:30:00",50.830656,4.544349,30931,0,"False","Stagnant water","","Vossemvijver","50°49'51.8""N 4°32'40.4""E","Yes","crayfish indet"
322657444,"2024-07-29","18:30:00",50.830803,4.544992,30931,0,"False","Stagnant water","","Vossemvijver","50°49'51.8""N 4°32'40.4""E","No","crayfish indet"
322658165,"2024-07-28","14:30:00",50.830461,4.54495,23388,0,"False","Stagnant water","","Vossemvijver","50°49'51.8""N 4°32'40.4""E","Yes","crayfish indet"
365742321,"2025-07-29","",51.060926,5.770869,24356,0,"False","","","Kogbeek, even voor een doorgebroken beverdam","51.06225, 5.77293 (is niet helemaal correct, is nog een 50 meter voor de monding in de Maas)","","crayfish indet"
328400238,"2024-09-18","",51.262817,3.134923,31278,0,"False","Stilstaand water","niets te melden","veel riet","51.26219, 3.13449","Nee","crayfish indet"
328096956,"2024-09-15","12:22:00",51.262559,3.134451,31278,2,"True","Stilstaand water","lichtere kleur dan op de andere plaats","veel riet","51.26219, 3.13449","Ja","procambarus clarkii"
328400098,"2024-09-18","14:24:00",51.262069,3.134472,31278,5,"True","Stilstaand water","niets te melden","ik ben door omstandigheden gisteren de netjes niet kunnen gaan ledigen , dus is vn a2 dagen ipv 1 dag, ECHTER op die plaats had een buurman mij gezien  denk ik , en 2 van de 3 netjes waren dus verdwenen :(n","51.26994, 3.1536","Nee","procambarus clarkii"
329234785,"2024-09-21","16:34:00",51.278508,3.09823,31254,0,"False","Stilstaand water","niets te melden","","51.28188, 3.08973","Ja","crayfish indet"
329234852,"2024-09-20","16:34:00",51.277037,3.129301,31277,0,"False","Stilstaand water","niets te melden","","51.28188, 3.08973","Ja","crayfish indet"
329234977,"2024-09-22","15:19:00",51.26542,3.158568,31279,3,"True","Stilstaand water","niets te melden","","51.28188, 3.08973","Nee","procambarus clarkii"
323985242,"2024-08-13","",50.908385,3.390499,31817,0,"False","","","","8710","Nee","crayfish indet"
324368728,"2024-08-16","07:02:00",50.908723,3.389943,598936,0,"False","","","","8710","Nee","crayfish indet"
324948338,"2024-08-19","",50.928983,3.424375,28524,0,"False","","","","8710","Ja","crayfish indet"
325127752,"2024-08-20","",50.930166,3.425328,28524,0,"False","","","","8710","Nee","crayfish indet"
325237511,"2024-08-21","08:15:00",50.929282,3.4246,28524,0,"False","","","","8710","Nee","crayfish indet"
325337677,"2024-08-22","07:51:00",50.929217,3.424381,28524,0,"False","","","","8710","Ja","crayfish indet"
324951260,"2024-08-19","",50.920352,3.415374,28523,0,"False","","","","8720","Ja","crayfish indet"
325238574,"2024-08-21","08:40:00",50.919826,3.415757,28523,0,"False","","","","8720","Nee","crayfish indet"
325340114,"2024-08-22","08:38:00",50.920204,3.415325,28523,0,"False","","","","8720","Ja","crayfish indet"
323984586,"2024-08-13","11:30:00",50.905549,3.413011,24076,0,"False","","","","8793","Nee","crayfish indet"
329631718,"2024-09-29","18:07:00",50.785473,3.875091,27543,0,"True","Stromend water","","","9506-1","Ja","crayfish indet"
329632227,"2024-09-30","10:45:00",50.791873,3.888688,27532,0,"False","Stromend water","","","9506-1","Nee","crayfish indet"
329632587,"2024-09-30","10:47:00",50.792394,3.888452,27532,0,"False","Stromend water","","","9506-1","Nee","crayfish indet"
329632772,"2024-10-01","11:42:00",50.792036,3.889289,27532,0,"False","Stromend water","","","9506-1","Nee","crayfish indet"
329632991,"2024-10-01","11:45:00",50.792253,3.888688,27532,0,"False","Stromend water","","","9506-1","Nee","crayfish indet"
329633348,"2024-10-02","10:53:00",50.792451,3.888119,27532,0,"False","Stromend water","","","9506-1","Nee","crayfish indet"
318279785,"2024-07-08","10:00:00",51.151598,5.137836,133753,0,"False","Stilstaand water","","","I 2490 1","Ja","crayfish indet"
318279914,"2024-07-09","10:00:00",51.151598,5.137868,133753,0,"False","Stilstaand water","","","I 2490 1","Ja","crayfish indet"
318280149,"2024-07-10","09:00:00",51.151593,5.137849,133753,0,"False","Stilstaand water","","","I 2490 1","Ja","crayfish indet"
318280349,"2024-07-08","10:30:00",51.148017,5.134596,133787,0,"False","Stilstaand water","","","I 2490 1","Ja","crayfish indet"
318280603,"2024-07-09","10:30:00",51.148058,5.134585,133787,0,"False","Stilstaand water","","","I 2490 1","Ja","crayfish indet"
318280790,"2024-07-10","09:30:00",51.148051,5.134596,133787,0,"False","Stilstaand water","","","I 2490 1","","crayfish indet"
325914301,"2024-08-25","10:30:00",51.153923,2.803416,27244,0,"False","","","","I 8433-5","Yes","crayfish indet"
325914679,"2024-08-26","08:30:00",51.157846,2.804577,27244,0,"False","Running water","","","I 8433-5","Yes","crayfish indet"
325914891,"2024-08-27","08:45:00",51.157655,2.804912,27244,0,"False","Running water","","","I 8433-5","Yes","crayfish indet"
326052070,"2024-08-28","10:00:00",51.156858,2.805467,27244,0,"False","","","","I 8433-5","Yes","crayfish indet"
326231325,"2024-08-29","18:30:00",51.157432,2.804119,27244,0,"False","Running water","","","I 8433-5","No","crayfish indet"
326950777,"2024-08-01","10:30:00",51.237776,4.204008,27370,0,"False","","","","I 9120 3","","crayfish indet"
326951065,"2024-09-03","10:30:00",51.23774,4.204287,27370,0,"False","","","","I 9120 3","Nee","crayfish indet"
326951178,"2024-09-04","10:30:00",51.23765,4.204303,27370,0,"False","","","","I 9120 3","Ja","crayfish indet"
332629793,"2024-10-07","",50.783634,4.236077,31170,0,"False","","","","I-1600-10","","crayfish indet"
332629858,"2024-10-08","",50.783769,4.234425,31170,0,"False","","","","I-1600-10","","crayfish indet"
332629922,"2024-10-09","",50.783783,4.234446,31170,0,"False","","","","I-1600-10","Yes","crayfish indet"
332630021,"2024-10-10","",50.783742,4.234661,31170,0,"False","","","","I-1600-10","","crayfish indet"
332629369,"2024-10-01","",50.783143,4.240186,31170,0,"False","","","","I-1600-8","Yes","crayfish indet"
332629451,"2024-10-02","",50.7832,4.24054,31170,0,"False","","","","I-1600-8","","crayfish indet"
332629611,"2024-10-04","",50.783354,4.240937,31170,0,"False","","7 palingen gevangen !","","I-1600-8","Yes","crayfish indet"
332629690,"2024-10-05","",50.7833,4.240851,31170,0,"False","","","","I-1600-8","","crayfish indet"
329727247,"2024-10-03","13:35:00",50.881438,4.154997,24389,0,"False","Stromend water","","","I-1740-1","Nee","crayfish indet"
329875238,"2024-10-04","",50.881448,4.154999,24389,0,"False","Stromend water","","","I-1740-1","Ja","crayfish indet"
329908209,"2024-10-05","12:26:00",50.881362,4.154809,24389,0,"True","Stromend water","","Beek 30cm diep, licht vervuild. Veel beplanting. Bijvangst 2 blankvoorntjes en 1 chinese wolhandkrab...","I-1740-1","Ja","crayfish indet"
330147997,"2024-10-06","",50.881186,4.154871,24389,0,"False","","","","I-1740-1","Ja","crayfish indet"
330198616,"2024-10-07","",50.881258,4.154506,24389,0,"False","Stromend water","","Bijvangst: 8 blankvoorns en 1 riviergrondel. Opgeladen in waarnemingen.be","I-1740-1","Nee","crayfish indet"
330034649,"2024-10-06","11:49:00",50.884414,4.112457,23247,1,"True","Stromend water","","","I-1740-2","Ja","faxonius limosus"
330196586,"2024-10-07","12:35:00",50.884528,4.112575,23247,1,"True","Stromend water","","","I-1740-2","Nee","faxonius limosus"
329296681,"2024-09-28","14:45:00",50.885397,4.096708,24330,2,"True","Stromend water","Scharen roodbruin, stekeltjes op wangen en tip scharen zwart-oranje","Beek, stromend, 60cm diep, weinig beplanting, normaal debiet","I-1770-1","Nee","faxonius limosus"
329414290,"2024-09-29","12:12:00",50.885354,4.096675,23253,1,"True","Stromend water","Puntjes op de wangen","Stromende beek 60cm water, weinig vegetatie. Bijvangst voor","I-1770-1","Ja","faxonius limosus"
329494797,"2024-09-30","13:36:00",50.885383,4.096316,30407,2,"True","Stromend water","Scharen roodbruin, stekeltjes op wangen en tip scharen zwart-oranje","Stromend water, beek, 60cm diepte, weinig beplanting. Geen bijvangsr","I-1770-1","Ja","faxonius limosus"
329559563,"2024-10-01","13:52:00",50.885357,4.096275,23253,5,"True","Stromend water","2 paar parende rivierkreeften en 1 juveniel exemplaar","Beek, stromend, 60cm diep, weinig beplanting, normaal debiet","I-1770-1","Nee","faxonius limosus"
329341339,"2024-09-28","15:15:00",50.888147,4.116143,30978,0,"False","Stromend water","","","I-1790-1","Nee","crayfish indet"
329415153,"2024-09-29","12:30:00",50.887982,4.116161,30978,0,"False","Stromend water","","Kom Bellebeek en stroomafwaarrs de kom","I-1790-1","Ja","crayfish indet"
329495154,"2024-09-30","13:45:00",50.887869,4.116182,30978,0,"False","Stromend water","","","I-1790-1","Ja","crayfish indet"
329560255,"2024-10-01","",50.887878,4.116225,30978,0,"False","Stromend water","","Kom Bellebeek en stroomafwaarts de kom. Verhoogde waterstand tgv regen.","I-1790-1","Nee","crayfish indet"
347946187,"2025-05-02","08:21:00",50.986238,4.490664,27697,1,"True","","Kreeft aktief.","","I-1981-1","","procambarus clarkii"
353209933,"2025-05-30","08:00:00",50.986222,4.490667,27697,0,"False","","","Waterstand hoog, veel draadwieren, 3 fuiken 24h ter plaatse","I-1981-2","","crayfish indet"
348294350,"2025-05-03","08:00:00",50.986274,4.490414,27697,3,"True","","1 klein adult, 1 groot adult, 1 juveniel. Bijvangsten: 1 paling, 1 driedoornige stekelbaars.","","I-1981-2","","procambarus clarkii"
348352235,"2025-05-04","08:30:00",50.986423,4.490417,27697,2,"True","","","3 fuiken gedurende 24h: 2 adulten.","I-1981-2","","procambarus clarkii"
353652702,"2025-05-31","09:31:00",50.986242,4.490431,27697,1,"True","","","Waterstand hoog, veel draadwieren, 3 fuiken 24h ter plaatse","I-1981-2","","procambarus clarkii"
353796331,"2025-06-01","10:44:00",50.986442,4.490397,27697,2,"True","","Kreeft 2 zonder scharen.","Waterstand hoog, veel draadwieren, 3 fuiken 24h ter plaatse","I-1981-2","","procambarus clarkii"
329496097,"2024-09-30","13:46:00",51.359184,4.997588,713734,0,"True","","","","I-2380-1","Ja","crayfish indet"
329583865,"2024-10-01","19:30:00",51.359198,4.997782,713734,2,"True","","","kanaal dessel schoten","I-2380-1","Nee","crayfish indet"
329658729,"2024-10-02","19:30:00",51.359101,4.998071,713734,0,"False","","","kanaal dessel schoten","I-2380-1","Nee","crayfish indet"
329583816,"2024-10-01","19:36:00",51.358587,5.000367,713734,1,"True","Stromend water","6cm","kanaal dessel schoten","I-2380-1","Nee","faxonius limosus"
328315405,"2024-09-12","08:00:00",51.134541,4.519458,83945,0,"False","","","","I-2500-1","","crayfish indet"
328315668,"2024-09-13","07:30:00",51.134529,4.519494,83945,0,"False","","","stromend water","I-2500-1","Nee","crayfish indet"
328315917,"2024-09-14","15:55:00",51.134529,4.519515,83945,0,"False","Stromend water","","","I-2500-1","Ja","crayfish indet"
328316647,"2024-09-16","11:22:00",51.134498,4.519601,83945,0,"False","Stromend water","","","I-2500-1","Nee","crayfish indet"
328317592,"2024-09-15","17:45:00",51.134525,4.519601,83945,0,"False","Stromend water","","","I-2500-1","Nee","crayfish indet"
330871623,"2024-10-14","16:01:00",51.146318,4.549749,138295,0,"False","","","stilstaand water, oevervegetatie: riet en watermunt","I-2500-7","Nee","crayfish indet"
332489649,"2024-10-15","18:10:00",51.146254,4.549949,138295,0,"False","Stilstaand water","","stilstaand water, oevervegetatie: riet en watermunt","I-2500-7","Nee","crayfish indet"
332490830,"2024-10-19","18:06:00",51.146283,4.549878,138295,0,"False","","","stilstaand water, oevervegetatie: riet en watermunt","I-2500-7","Nee","crayfish indet"
328964379,"2024-09-20","08:40:00",51.127063,4.491808,23335,0,"False","Stilstaand water","","Hoge waterstand, geen vegetatie in water, er bevond zich iets verderop een pompinstallatie.","I-2547-1","Nee","crayfish indet"
328964577,"2024-09-21","10:00:00",51.127068,4.491842,23335,0,"False","Stilstaand water","","Hoge waterstand, geen vegetatie in water, er bevond zich iets verderop een pompinstallatie.","I-2547-1","Nee","crayfish indet"
328964818,"2024-09-23","13:00:00",51.127085,4.49182,23335,0,"False","Stilstaand water","","Hoge waterstand, geen vegetatie in water, er bevond zich iets verderop een pompinstallatie.","I-2547-1","Nee","crayfish indet"
329123501,"2024-09-25","18:45:00",51.127025,4.491726,23335,0,"False","Stilstaand water","","Hoge waterstand, geen vegetatie in water, er bevond zich iets verderop een pompinstallatie.","I-2547-1","Nee","crayfish indet"
